"","CCAA.Codigo.ISO","ISO2","Fecha","Casos","Hospitalizados","UCI","Fallecidos","Recuperados","Casos_24h","Casos_Porc24h","Casos_Porcvar","Hospitalizados_24h","Hospitalizados_Porc24h","Hospitalizados_Porcvar","UCI_24h","UCI_Porc24h","UCI_Porcvar","Fallecidos_24h","Fallecidos_Porc24h","Fallecidos_Porcvar","Recuperados_24h","Recuperados_Porc24h","Recuperados_Porcvar","tmstamp"
"528","GA","ES-GA",2020-03-12,85,15,2,0,0,50,1.42857142857143,Inf,8,1.14285714285714,Inf,0,0,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"529","GA","ES-GA",2020-03-13,115,32,7,0,3,30,0.352941176470588,-0.752941,17,1.13333333333333,-0.008333,5,2.5,Inf,0,NA,NA,3,NA,NA,"2020-04-06 10:25:29 UTC"
"530","GA","ES-GA",2020-03-14,195,32,8,2,4,80,0.695652173913043,0.971014,0,0,-1,1,0.142857142857143,-0.942857,2,NA,NA,1,0.333333333333333,NA,"2020-04-06 10:25:29 UTC"
"531","GA","ES-GA",2020-03-15,245,49,9,2,4,50,0.256410256410256,-0.63141,17,0.53125,Inf,1,0.125,-0.125,0,0,NA,0,0,-1,"2020-04-06 10:25:29 UTC"
"532","GA","ES-GA",2020-03-16,292,49,9,3,7,47,0.191836734693878,-0.251837,0,0,-1,0,0,-1,1,0.5,Inf,3,0.75,Inf,"2020-04-06 10:25:29 UTC"
"533","GA","ES-GA",2020-03-17,341,63,12,3,7,49,0.167808219178082,-0.125255,14,0.285714285714286,Inf,3,0.333333333333333,Inf,0,0,-1,0,0,-1,"2020-04-06 10:25:29 UTC"
"534","GA","ES-GA",2020-03-18,453,100,15,4,4,112,0.328445747800586,0.957269,37,0.587301587301587,1.055556,3,0.25,-0.25,1,0.333333333333333,Inf,-3,-0.428571428571429,-Inf,"2020-04-06 10:25:29 UTC"
"535","GA","ES-GA",2020-03-19,578,138,19,5,5,125,0.275938189845475,-0.159867,38,0.38,-0.352973,4,0.266666666666667,0.066667,1,0.25,-0.25,1,0.25,-1.583333,"2020-04-06 10:25:29 UTC"
"536","GA","ES-GA",2020-03-20,739,168,29,9,6,161,0.278546712802768,0.009453,30,0.217391304347826,-0.427918,10,0.526315789473684,0.973684,4,0.8,2.2,1,0.2,-0.2,"2020-04-06 10:25:29 UTC"
"537","GA","ES-GA",2020-03-21,915,227,35,12,16,176,0.238159675236807,-0.144992,59,0.351190476190476,0.615476,6,0.206896551724138,-0.606897,3,0.333333333333333,-0.583333,10,1.66666666666667,7.333333,"2020-04-06 10:25:29 UTC"
"538","GA","ES-GA",2020-03-22,1208,270,47,18,19,293,0.320218579234973,0.344554,43,0.18942731277533,-0.460614,12,0.342857142857143,0.657143,6,0.5,0.5,3,0.1875,-0.8875,"2020-04-06 10:25:29 UTC"
"539","GA","ES-GA",2020-03-23,1415,338,55,20,19,207,0.17135761589404,-0.464873,68,0.251851851851852,0.329543,8,0.170212765957447,-0.503546,2,0.111111111111111,-0.777778,0,0,-1,"2020-04-06 10:25:29 UTC"
"540","GA","ES-GA",2020-03-24,1653,412,69,27,25,238,0.168197879858657,-0.018439,74,0.218934911242604,-0.1307,14,0.254545454545455,0.495455,7,0.35,2.15,6,0.315789473684211,Inf,"2020-04-06 10:25:29 UTC"
"541","GA","ES-GA",2020-03-25,1915,503,86,32,47,262,0.158499697519661,-0.057659,91,0.220873786407767,0.008856,17,0.246376811594203,-0.032091,5,0.185185185185185,-0.470899,22,0.88,1.786667,"2020-04-06 10:25:29 UTC"
"542","GA","ES-GA",2020-03-26,2322,557,98,43,67,407,0.212532637075718,0.340902,54,0.107355864811133,-0.513949,12,0.13953488372093,-0.433653,11,0.34375,0.85625,20,0.425531914893617,-0.516441,"2020-04-06 10:25:29 UTC"
"543","GA","ES-GA",2020-03-27,2772,906,112,47,95,450,0.193798449612403,-0.088147,349,0.62657091561939,4.836392,14,0.142857142857143,0.02381,4,0.0930232558139535,-0.729387,28,0.417910447761194,-0.01791,"2020-04-06 10:25:29 UTC"
"544","GA","ES-GA",2020-03-28,3139,1043,123,60,153,367,0.132395382395382,-0.31684,137,0.15121412803532,-0.758664,11,0.0982142857142857,-0.3125,13,0.276595744680851,1.973404,58,0.610526315789474,0.460902,"2020-04-06 10:25:29 UTC"
"545","GA","ES-GA",2020-03-29,3723,1147,134,66,168,584,0.186046511627907,0.405234,104,0.099712368168744,-0.340588,11,0.0894308943089431,-0.089431,6,0.1,-0.638462,15,0.0980392156862745,-0.839419,"2020-04-06 10:25:29 UTC"
"546","GA","ES-GA",2020-03-30,4039,1250,149,84,187,316,0.0848777867311308,-0.543782,103,0.0897994768962511,-0.099415,15,0.111940298507463,0.251696,18,0.272727272727273,1.727273,19,0.113095238095238,0.153571,"2020-04-06 10:25:29 UTC"
"547","GA","ES-GA",2020-03-31,4432,1338,158,103,259,393,0.0973013122059916,0.14637,88,0.0704,-0.216031,9,0.0604026845637584,-0.460403,19,0.226190476190476,-0.170635,72,0.385026737967914,2.404447,"2020-04-06 10:25:29 UTC"
"548","GA","ES-GA",2020-04-01,4842,1447,165,120,333,410,0.0925090252707581,-0.049252,109,0.0814648729446936,0.157171,7,0.0443037974683544,-0.266526,17,0.16504854368932,-0.270312,74,0.285714285714286,-0.257937,"2020-04-06 10:25:29 UTC"
"549","GA","ES-GA",2020-04-02,5219,1630,178,138,435,377,0.0778603882693102,-0.158348,183,0.126468555632343,0.552431,13,0.0787878787878788,0.778355,18,0.15,-0.091176,102,0.306306306306306,0.072072,"2020-04-06 10:25:29 UTC"
"550","GA","ES-GA",2020-04-03,5625,1767,178,159,531,406,0.0777926805901514,-0.00087,137,0.0840490797546012,-0.335415,0,0,-1,21,0.152173913043478,0.014493,96,0.220689655172414,-0.279513,"2020-04-06 10:25:29 UTC"
"551","GA","ES-GA",2020-04-04,5944,1831,170,174,587,319,0.0567111111111111,-0.270997,64,0.0362195812110922,-0.569066,-8,-0.0449438202247191,-Inf,15,0.0943396226415094,-0.380054,56,0.105461393596987,-0.522128,"2020-04-06 10:25:29 UTC"
"552","GA","ES-GA",2020-04-05,6151,1916,170,190,614,207,0.0348250336473755,-0.385922,85,0.0464227198252321,0.281702,0,0,-1,16,0.0919540229885057,-0.025287,27,0.0459965928449744,-0.563854,"2020-04-06 10:25:29 UTC"
"553","IB","ES-IB",2020-02-20,1,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"554","IB","ES-IB",2020-02-21,1,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"555","IB","ES-IB",2020-02-22,1,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"556","IB","ES-IB",2020-02-23,1,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"557","IB","ES-IB",2020-02-24,1,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"558","IB","ES-IB",2020-02-25,1,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"559","IB","ES-IB",2020-02-26,1,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"560","IB","ES-IB",2020-02-27,1,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"561","IB","ES-IB",2020-02-28,2,0,0,0,0,1,1,Inf,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"562","IB","ES-IB",2020-02-29,2,0,0,0,0,0,0,-1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"563","IB","ES-IB",2020-03-01,2,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"564","IB","ES-IB",2020-03-02,2,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"565","IB","ES-IB",2020-03-03,5,0,0,0,0,3,1.5,Inf,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"566","IB","ES-IB",2020-03-04,6,0,0,0,0,1,0.2,-0.866667,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"567","IB","ES-IB",2020-03-05,6,0,0,0,0,0,0,-1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"568","IB","ES-IB",2020-03-06,6,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"569","IB","ES-IB",2020-03-07,8,0,0,0,0,2,0.333333333333333,Inf,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"570","IB","ES-IB",2020-03-08,11,0,1,0,2,3,0.375,0.125,0,NA,NA,1,NA,NA,0,NA,NA,2,NA,NA,"2020-04-06 10:25:29 UTC"
"571","IB","ES-IB",2020-03-09,13,0,1,0,3,2,0.181818181818182,-0.515152,0,NA,NA,0,0,NA,0,NA,NA,1,0.5,NA,"2020-04-06 10:25:29 UTC"
"572","IB","ES-IB",2020-03-10,16,8,1,0,1,3,0.230769230769231,0.269231,8,NA,NA,0,0,NA,0,NA,NA,-2,-0.666666666666667,-2.333333,"2020-04-06 10:25:29 UTC"
"573","IB","ES-IB",2020-03-11,22,8,2,1,1,6,0.375,0.625,0,0,NA,1,1,Inf,1,NA,NA,0,0,-1,"2020-04-06 10:25:29 UTC"
"574","IB","ES-IB",2020-03-12,28,9,2,1,1,6,0.272727272727273,-0.272727,1,0.125,Inf,0,0,-1,0,0,NA,0,0,NA,"2020-04-06 10:25:29 UTC"
"575","IB","ES-IB",2020-03-13,28,9,2,1,1,0,0,-1,0,0,-1,0,0,NA,0,0,NA,0,0,NA,"2020-04-06 10:25:29 UTC"
"576","IB","ES-IB",2020-03-14,42,9,2,1,1,14,0.5,Inf,0,0,NA,0,0,NA,0,0,NA,0,0,NA,"2020-04-06 10:25:29 UTC"
"577","IB","ES-IB",2020-03-15,73,21,4,1,1,31,0.738095238095238,0.47619,12,1.33333333333333,Inf,2,1,Inf,0,0,NA,0,0,NA,"2020-04-06 10:25:29 UTC"
"578","IB","ES-IB",2020-03-16,92,26,4,1,1,19,0.26027397260274,-0.647371,5,0.238095238095238,-0.821429,0,0,-1,0,0,NA,0,0,NA,"2020-04-06 10:25:29 UTC"
"579","IB","ES-IB",2020-03-17,112,29,4,1,4,20,0.217391304347826,-0.16476,3,0.115384615384615,-0.515385,0,0,NA,0,0,NA,3,3,Inf,"2020-04-06 10:25:29 UTC"
"580","IB","ES-IB",2020-03-18,169,31,7,2,6,57,0.508928571428571,1.341071,2,0.0689655172413793,-0.402299,3,0.75,Inf,1,1,Inf,2,0.5,-0.833333,"2020-04-06 10:25:29 UTC"
"581","IB","ES-IB",2020-03-19,203,48,10,2,10,34,0.201183431952663,-0.604692,17,0.548387096774194,6.951613,3,0.428571428571429,-0.428571,0,0,-1,4,0.666666666666667,0.333333,"2020-04-06 10:25:29 UTC"
"582","IB","ES-IB",2020-03-20,246,60,14,4,11,43,0.211822660098522,0.052883,12,0.25,-0.544118,4,0.4,-0.066667,2,1,Inf,1,0.1,-0.85,"2020-04-06 10:25:29 UTC"
"583","IB","ES-IB",2020-03-21,331,79,14,4,17,85,0.345528455284553,0.631216,19,0.316666666666667,0.266667,0,0,-1,0,0,-1,6,0.545454545454545,4.454545,"2020-04-06 10:25:29 UTC"
"584","IB","ES-IB",2020-03-22,400,87,27,10,18,69,0.208459214501511,-0.396695,8,0.10126582278481,-0.680213,13,0.928571428571429,Inf,6,1.5,Inf,1,0.0588235294117647,-0.892157,"2020-04-06 10:25:29 UTC"
"585","IB","ES-IB",2020-03-23,478,127,35,10,19,78,0.195,-0.064565,40,0.459770114942529,3.54023,8,0.296296296296296,-0.680912,0,0,-1,1,0.0555555555555556,-0.055556,"2020-04-06 10:25:29 UTC"
"586","IB","ES-IB",2020-03-24,562,164,40,13,28,84,0.175732217573222,-0.098809,37,0.291338582677165,-0.366339,5,0.142857142857143,-0.517857,3,0.3,Inf,9,0.473684210526316,7.526316,"2020-04-06 10:25:29 UTC"
"587","IB","ES-IB",2020-03-25,660,205,43,17,39,98,0.174377224199288,-0.007711,41,0.25,-0.141892,3,0.075,-0.475,4,0.307692307692308,0.025641,11,0.392857142857143,-0.170635,"2020-04-06 10:25:29 UTC"
"588","IB","ES-IB",2020-03-26,755,237,46,22,67,95,0.143939393939394,-0.174552,32,0.15609756097561,-0.37561,3,0.0697674418604651,-0.069767,5,0.294117647058824,-0.044118,28,0.717948717948718,0.827506,"2020-04-06 10:25:29 UTC"
"589","IB","ES-IB",2020-03-27,862,283,59,26,80,107,0.141721854304636,-0.015406,46,0.194092827004219,0.243407,13,0.282608695652174,3.050725,4,0.181818181818182,-0.381818,13,0.194029850746269,-0.729744,"2020-04-06 10:25:29 UTC"
"590","IB","ES-IB",2020-03-28,958,345,71,29,82,96,0.111368909512761,-0.214173,62,0.219081272084806,0.128745,12,0.203389830508475,-0.280313,3,0.115384615384615,-0.365385,2,0.025,-0.871154,"2020-04-06 10:25:29 UTC"
"591","IB","ES-IB",2020-03-29,1000,353,80,37,100,42,0.0438413361169102,-0.606341,8,0.0231884057971014,-0.894156,9,0.126760563380282,-0.376761,8,0.275862068965517,1.390805,18,0.219512195121951,7.780488,"2020-04-06 10:25:29 UTC"
"592","IB","ES-IB",2020-03-30,1069,399,85,42,111,69,0.069,0.573857,46,0.130311614730878,4.619688,5,0.0625,-0.506944,5,0.135135135135135,-0.510135,11,0.11,-0.498889,"2020-04-06 10:25:29 UTC"
"593","IB","ES-IB",2020-03-31,1131,468,95,46,170,62,0.0579981290926099,-0.159447,69,0.172932330827068,0.327068,10,0.117647058823529,0.882353,4,0.0952380952380952,-0.295238,59,0.531531531531532,3.832105,"2020-04-06 10:25:29 UTC"
"594","IB","ES-IB",2020-04-01,1204,517,105,58,239,73,0.0645446507515473,0.112875,49,0.104700854700855,-0.394556,10,0.105263157894737,-0.105263,12,0.260869565217391,1.73913,69,0.405882352941176,-0.236391,"2020-04-06 10:25:29 UTC"
"595","IB","ES-IB",2020-04-02,1257,587,112,69,375,53,0.0440199335548173,-0.317993,70,0.135396518375242,0.293175,7,0.0666666666666667,-0.366667,11,0.189655172413793,-0.272989,136,0.569037656903766,0.401977,"2020-04-06 10:25:29 UTC"
"596","IB","ES-IB",2020-04-03,1271,634,114,71,422,14,0.0111376292760541,-0.746987,47,0.0800681431005111,-0.40864,2,0.0178571428571429,-0.732143,2,0.0289855072463768,-0.847167,47,0.125333333333333,-0.779745,"2020-04-06 10:25:29 UTC"
"597","IB","ES-IB",2020-04-04,1293,664,120,75,461,22,0.017309205350118,0.554119,30,0.0473186119873817,-0.409021,6,0.0526315789473684,1.947368,4,0.0563380281690141,0.943662,39,0.0924170616113744,-0.26263,"2020-04-06 10:25:29 UTC"
"598","IB","ES-IB",2020-04-05,1320,683,121,81,240,27,0.0208816705336427,0.206391,19,0.0286144578313253,-0.395281,1,0.00833333333333333,-0.841667,6,0.08,0.42,-221,-0.47939262472885,-6.187274,"2020-04-06 10:25:29 UTC"
"599","MC","ES-MC",2020-02-20,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"600","MC","ES-MC",2020-02-21,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"601","MC","ES-MC",2020-02-22,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"602","MC","ES-MC",2020-02-23,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"603","MC","ES-MC",2020-02-24,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"604","MC","ES-MC",2020-02-25,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"605","MC","ES-MC",2020-02-26,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"606","MC","ES-MC",2020-02-27,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"607","MC","ES-MC",2020-02-28,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"608","MC","ES-MC",2020-02-29,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"609","MC","ES-MC",2020-03-01,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"610","MC","ES-MC",2020-03-02,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"611","MC","ES-MC",2020-03-03,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"612","MC","ES-MC",2020-03-04,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"613","MC","ES-MC",2020-03-05,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"614","MC","ES-MC",2020-03-06,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"615","MC","ES-MC",2020-03-07,1,0,0,0,0,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"616","MC","ES-MC",2020-03-08,4,0,0,0,0,3,3,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"617","MC","ES-MC",2020-03-09,9,0,0,0,0,5,1.25,-0.583333,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"618","MC","ES-MC",2020-03-10,11,4,0,0,0,2,0.222222222222222,-0.822222,4,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"619","MC","ES-MC",2020-03-11,26,5,1,0,0,15,1.36363636363636,5.136364,1,0.25,NA,1,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"620","MC","ES-MC",2020-03-12,35,8,2,0,0,9,0.346153846153846,-0.746154,3,0.6,1.4,1,1,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"621","MC","ES-MC",2020-03-13,47,8,2,0,0,12,0.342857142857143,-0.009524,0,0,-1,0,0,-1,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"622","MC","ES-MC",2020-03-14,71,13,2,0,0,24,0.51063829787234,0.489362,5,0.625,Inf,0,0,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"623","MC","ES-MC",2020-03-15,77,13,2,0,1,6,0.0845070422535211,-0.834507,0,0,-1,0,0,NA,0,NA,NA,1,NA,NA,"2020-04-06 10:25:29 UTC"
"624","MC","ES-MC",2020-03-16,97,18,3,0,1,20,0.25974025974026,2.073593,5,0.384615384615385,Inf,1,0.5,Inf,0,NA,NA,0,0,NA,"2020-04-06 10:25:29 UTC"
"625","MC","ES-MC",2020-03-17,122,22,4,0,1,25,0.257731958762887,-0.007732,4,0.222222222222222,-0.422222,1,0.333333333333333,-0.333333,0,NA,NA,0,0,NA,"2020-04-06 10:25:29 UTC"
"626","MC","ES-MC",2020-03-18,167,36,6,0,1,45,0.368852459016393,0.431148,14,0.636363636363636,1.863636,2,0.5,0.5,0,NA,NA,0,0,NA,"2020-04-06 10:25:29 UTC"
"627","MC","ES-MC",2020-03-19,204,47,11,0,1,37,0.221556886227545,-0.399335,11,0.305555555555556,-0.519841,5,0.833333333333333,0.666667,0,NA,NA,0,0,NA,"2020-04-06 10:25:29 UTC"
"628","MC","ES-MC",2020-03-20,240,61,14,1,1,36,0.176470588235294,-0.203498,14,0.297872340425532,-0.025145,3,0.272727272727273,-0.672727,1,NA,NA,0,0,NA,"2020-04-06 10:25:29 UTC"
"629","MC","ES-MC",2020-03-21,296,78,16,1,1,56,0.233333333333333,0.322222,17,0.278688524590164,-0.064403,2,0.142857142857143,-0.47619,0,0,NA,0,0,NA,"2020-04-06 10:25:29 UTC"
"630","MC","ES-MC",2020-03-22,345,80,23,2,1,49,0.165540540540541,-0.290541,2,0.0256410256410256,-0.907994,7,0.4375,2.0625,1,1,Inf,0,0,NA,"2020-04-06 10:25:29 UTC"
"631","MC","ES-MC",2020-03-23,385,99,26,3,1,40,0.115942028985507,-0.299615,19,0.2375,8.2625,3,0.130434782608696,-0.701863,1,0.5,-0.5,0,0,NA,"2020-04-06 10:25:29 UTC"
"632","MC","ES-MC",2020-03-24,477,127,33,5,4,92,0.238961038961039,1.061039,28,0.282828282828283,0.190856,7,0.269230769230769,1.064103,2,0.666666666666667,0.333333,3,3,Inf,"2020-04-06 10:25:29 UTC"
"633","MC","ES-MC",2020-03-25,596,172,36,8,9,119,0.249475890985325,0.044002,45,0.354330708661417,0.252812,3,0.0909090909090909,-0.662338,3,0.6,-0.1,5,1.25,-0.583333,"2020-04-06 10:25:29 UTC"
"634","MC","ES-MC",2020-03-26,714,209,53,15,12,118,0.197986577181208,-0.20639,37,0.215116279069767,-0.392894,17,0.472222222222222,4.194444,7,0.875,0.458333,3,0.333333333333333,-0.733333,"2020-04-06 10:25:29 UTC"
"635","MC","ES-MC",2020-03-27,802,231,58,17,12,88,0.123249299719888,-0.377487,22,0.105263157894737,-0.510669,5,0.0943396226415094,-0.800222,2,0.133333333333333,-0.847619,0,0,-1,"2020-04-06 10:25:29 UTC"
"636","MC","ES-MC",2020-03-28,872,260,58,20,16,70,0.0872817955112219,-0.291827,29,0.125541125541126,0.192641,0,0,-1,3,0.176470588235294,0.323529,4,0.333333333333333,Inf,"2020-04-06 10:25:29 UTC"
"637","MC","ES-MC",2020-03-29,939,265,58,25,17,67,0.0768348623853211,-0.119692,5,0.0192307692307692,-0.846817,0,0,NA,5,0.25,0.416667,1,0.0625,-0.8125,"2020-04-06 10:25:29 UTC"
"638","MC","ES-MC",2020-03-30,974,283,59,34,20,35,0.0372736954206603,-0.514886,18,0.0679245283018868,2.532075,1,0.0172413793103448,Inf,9,0.36,0.44,3,0.176470588235294,1.823529,"2020-04-06 10:25:29 UTC"
"639","MC","ES-MC",2020-03-31,1041,304,59,37,43,67,0.0687885010266941,0.845497,21,0.0742049469964664,0.092462,0,0,-1,3,0.0882352941176471,-0.754902,23,1.15,5.516667,"2020-04-06 10:25:29 UTC"
"640","MC","ES-MC",2020-04-01,1084,389,68,42,45,43,0.0413064361191162,-0.399515,85,0.279605263157895,2.768014,9,0.152542372881356,Inf,5,0.135135135135135,0.531532,2,0.0465116279069767,-0.959555,"2020-04-06 10:25:29 UTC"
"641","MC","ES-MC",2020-04-02,1145,405,72,46,90,61,0.0562730627306273,0.362332,16,0.0411311053984576,-0.852896,4,0.0588235294117647,-0.614379,4,0.0952380952380952,-0.295238,45,1,20.5,"2020-04-06 10:25:29 UTC"
"642","MC","ES-MC",2020-04-03,1188,434,79,51,113,43,0.0375545851528384,-0.332637,29,0.0716049382716049,0.740895,7,0.0972222222222222,0.652778,5,0.108695652173913,0.141304,23,0.255555555555556,-0.744444,"2020-04-06 10:25:29 UTC"
"643","MC","ES-MC",2020-04-04,1235,447,80,59,130,47,0.0395622895622896,0.053461,13,0.0299539170506912,-0.581678,1,0.0126582278481013,-0.869801,8,0.156862745098039,0.443137,17,0.150442477876106,-0.411312,"2020-04-06 10:25:29 UTC"
"644","MC","ES-MC",2020-04-05,1259,468,81,68,284,24,0.0194331983805668,-0.508795,21,0.0469798657718121,0.568405,1,0.0125,-0.0125,9,0.152542372881356,-0.027542,154,1.18461538461538,6.874208,"2020-04-06 10:25:29 UTC"
"645","MD","ES-MD",2020-02-20,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"646","MD","ES-MD",2020-02-21,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"647","MD","ES-MD",2020-02-22,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"648","MD","ES-MD",2020-02-23,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"649","MD","ES-MD",2020-02-24,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"650","MD","ES-MD",2020-02-25,2,0,0,0,0,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"651","MD","ES-MD",2020-02-26,4,0,0,0,0,2,1,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"652","MD","ES-MD",2020-02-27,5,0,0,0,0,1,0.25,-0.75,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"653","MD","ES-MD",2020-02-28,8,0,0,0,0,3,0.6,1.4,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"654","MD","ES-MD",2020-02-29,10,0,0,0,0,2,0.25,-0.583333,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"655","MD","ES-MD",2020-03-01,29,0,0,0,0,19,1.9,6.6,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"656","MD","ES-MD",2020-03-02,49,0,0,0,0,20,0.689655172413793,-0.637024,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"657","MD","ES-MD",2020-03-03,70,0,0,0,0,21,0.428571428571429,-0.378571,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"658","MD","ES-MD",2020-03-04,90,0,0,0,0,20,0.285714285714286,-0.333333,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
"659","MD","ES-MD",2020-03-05,137,0,0,0,0,47,0.522222222222222,0.827778,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-06 10:25:29 UTC"
